Customer_ID,Name,Date_of_Purchase,Product,Frequency,Gender,Age_Group,Region,Annual_Income
b95da071-7d00-4ff7-a1a1-1631d0ce19af,Roger Lyons,2024-12-21,Camera,5,Female,36-45,Europe,127462
d64231c5-68c8-4f17-8101-a26c0783bc34,Valerie Smith,2023-07-04,Gaming Console,7,Male,65+,Africa,69638
2236b2e7-e40c-4a37-91e5-8def71b16aa1,Christina Fleming,2024-02-24,Smartphone,8,Female,65+,Africa,45320
ef9254cc-da05-41f2-9244-26860956a503,Emily Smith,2024-03-24,Headphones,4,Female,56-65,North America,109472
b92b4142-2ce1-450e-9b51-1664032f3bc4,George Torres,2025-04-20,Tablet,9,Other,56-65,Africa,115676
39692667-bf90-4602-99fd-09f0ab401d92,Rick Sherman,2024-04-17,Bluetooth Speaker,1,Female,56-65,Europe,110253
b7804e8b-a715-42c2-998d-7b992d47c26d,Keith Miller,2025-01-01,Bluetooth Speaker,5,Female,18-25,Asia,71414
56b31e1f-b721-488a-8fa8-2813cab32c4c,Cindy Roman,2023-05-08,TV,1,Female,18-25,Oceania,24462
8f331709-1fd9-425a-b62f-9c26efe34ea2,Melissa Brown,2024-03-04,VR Headset,8,Other,56-65,Oceania,147382
24a2b24d-c445-4206-8a2c-f386e7b41d08,Jill Ward DDS,2024-08-13,Laptop,8,Male,18-25,North America,96313
d20626d9-0c71-4cae-aae2-236448fa0eaa,Sarah Blake,2024-09-26,Smartphone,10,Male,26-35,South America,113074
a7196e12-0290-4e4a-93e4-4d612ef26f7c,Hayden Jones,2024-09-06,Smartwatch,8,Other,26-35,Africa,32229
3c6b84d6-7945-42de-b717-9bb48db63689,Gerald Campos,2023-10-08,Gaming Console,2,Other,65+,Europe,138615
b5714360-dbf0-4397-a4cf-5cc5c7fb3366,Michael Huffman,2023-10-10,Camera,2,Other,36-45,South America,98253
a73cb461-5318-476e-984e-89f3234c105f,Riley Wilson,2024-12-24,Laptop,8,Female,46-55,Europe,81296
02a7ade9-f8cf-46a4-99ca-fb7e96ae3322,Ashley King,2024-09-12,Tablet,9,Other,56-65,Europe,121249
332c4399-b06e-488e-a7b6-c87bad170d68,Lawrence Norris,2023-09-22,Headphones,2,Other,36-45,Oceania,87201
4decf184-83cd-415c-8080-a814a0af3590,Brian Long,2025-01-14,Headphones,4,Female,36-45,North America,128715
14845b6f-835e-4b51-9c60-554137ff97d0,Lee Martin,2023-06-17,Smartwatch,1,Male,56-65,Europe,40543
2ae8f796-0895-4ce3-a9c1-bdd87aeb5be3,David Bonilla,2024-06-16,VR Headset,1,Male,36-45,Oceania,28051
77a1d885-cf72-43e1-a8a1-1d7be41928a0,Glenn Nguyen,2024-08-07,Gaming Console,9,Male,18-25,Africa,134036
cc38a349-92dd-4c8b-9808-357021b509fa,William Tran,2024-05-14,Laptop,3,Male,36-45,Oceania,63823
23efa5c5-368b-4491-9579-080b278cd148,Sean Johnson,2023-08-13,Laptop,10,Female,26-35,Africa,145626
a285fae0-9c66-4a76-bb5b-ba8240ce8d27,Nicholas Bradley,2024-08-16,TV,7,Female,56-65,Asia,144888
2d12bf4f-e03e-4bd2-bf4e-ab50309b50d6,Nathan Gonzalez,2024-05-16,Gaming Console,3,Male,26-35,South America,138487
147fa3b1-cb10-4c5f-9a10-e1308da0be9e,Belinda Harris,2025-01-31,VR Headset,1,Female,36-45,Europe,39113
c9ad0b7d-5122-4077-b5c0-a32f62bb4b33,David Hawkins,2023-06-08,TV,5,Other,18-25,South America,112380
2341dc41-0a80-4384-8a65-a8b952602dbe,Stephanie Hall,2025-01-30,Smartwatch,8,Female,26-35,Asia,93952
2c805a65-c0d6-4984-a52e-a74a2cbf0f50,Sarah Davis,2024-08-02,Smartphone,3,Other,56-65,Europe,118369
c78451f0-3f53-46ce-903d-31a20a83b3c6,Dennis Stewart,2024-02-23,VR Headset,10,Female,56-65,Oceania,149456
40e5e2dd-fc96-41fc-941a-9850db1173ed,Gloria Hunt,2024-07-21,Headphones,1,Female,65+,North America,34515
1e286a69-a585-4c3b-86cb-602b3aeb2640,Kristina Phillips,2025-01-27,Headphones,2,Male,36-45,South America,80482
754e1ac9-f1be-41a3-acd9-0dd1c7b903b1,Jennifer Price,2024-11-25,Laptop,4,Other,46-55,Oceania,112038
0f37a73d-48e4-45fa-a92c-6f7df400aab2,Shelby Jordan,2024-10-09,Laptop,2,Female,46-55,Oceania,65832
fcf9c7b3-8149-489f-b203-796b8dc45032,Brent Nelson,2024-11-17,Gaming Console,2,Other,56-65,Europe,31736
380c4196-6937-463f-988f-9893bdb0ab16,Timothy Peters,2024-09-17,Bluetooth Speaker,9,Other,36-45,South America,95016
49f735be-527c-4ad6-a152-14c5bf1db71c,Lisa White,2024-06-16,Camera,3,Female,46-55,Asia,26853
acd7b5cf-868c-41d3-b75a-1c023b91520e,Ethan Shea,2024-08-06,VR Headset,4,Male,56-65,Oceania,116390
4c4f3b08-f6e0-403c-b9f9-e995a9fc8a00,James Graham,2023-12-29,Smartwatch,9,Other,46-55,Europe,38499
472d83e7-fdaf-42f5-8628-f97cb30cacee,Diane Sandoval,2024-04-05,Gaming Console,6,Other,26-35,North America,89332
0ac57127-3c03-4ef7-a55f-633e8bdd27bf,Dylan Miller,2024-01-01,Smartwatch,6,Other,26-35,Oceania,79872
6e1a7ed2-68e5-4fd7-8ca5-a8b7ad7154b2,Hannah Griffin,2024-03-18,Camera,5,Female,36-45,Europe,135370
448e001c-9790-4c6c-afe3-5bcbb79aec17,Michelle Ayala,2024-06-24,Camera,3,Other,18-25,South America,129801
cc886281-e03c-4b15-ad2d-7f76f48b671e,Lisa Willis,2024-02-07,Smartphone,9,Male,46-55,Asia,142795
3ee4160e-a63b-4dc0-a9de-4b7ba4325f4a,Harry Good,2023-11-14,Tablet,8,Male,18-25,Africa,83791
4d05f859-e5c6-4571-b542-2075bcaabe40,James Williams DVM,2025-04-05,Laptop,5,Other,18-25,Oceania,75365
e8fa95eb-ae74-4771-8f16-7227225aa622,Savannah Richardson,2023-07-01,Bluetooth Speaker,3,Male,36-45,Asia,112240
ba6f53d0-4b1d-4d0f-b872-bf87ca580de0,Justin Moore,2023-11-10,Smartphone,9,Female,36-45,Africa,108363
83c10d53-1034-45af-9294-bb3fbf4013d0,Jennifer Thomas,2024-03-30,Smartwatch,8,Male,65+,Asia,131537
28f12d96-c757-4070-8f0b-ab2e6502387f,Kevin Gardner,2025-02-17,Laptop,2,Male,65+,Oceania,81920
63b12248-916b-4540-989e-f4564b5b7a1e,Charles Harmon,2024-03-12,Smartphone,10,Female,56-65,North America,59972
08fe7de6-9f89-4f15-a416-7d6d0e8376be,Sarah Cameron,2023-10-05,Bluetooth Speaker,6,Male,65+,Europe,118254
d8989a72-415a-41b6-9b1f-d98747a96c69,Robert Hendrix,2024-04-14,TV,4,Male,65+,Oceania,133572
c90ab2f7-4482-450d-a4c6-a709ec928c09,Troy Jacobs,2023-05-23,Smartphone,8,Female,65+,Asia,145055
491ce6ac-5b94-44d4-94e7-f8f85626d3ad,Brian Rodriguez,2024-05-25,Gaming Console,2,Female,18-25,Africa,102610
a9a15344-3484-4ca1-8bff-40657f186d5e,Steven Mendoza,2024-07-23,Camera,1,Other,18-25,Asia,140849
41fa23e8-3484-4878-8c2a-9d3c0808cebf,Jacqueline Black,2023-10-03,Smartphone,2,Male,65+,Africa,79491
45f2131c-e279-49cd-8c94-fec0db629913,Alexandra Hart,2024-05-20,Laptop,5,Male,56-65,Oceania,78154
35da3893-e315-4deb-b4ef-a197138af792,Victor Cooper,2023-08-28,Gaming Console,1,Female,26-35,Asia,72429
f77ada22-71f9-4815-b9a0-f736bde4d462,Mr. Nicholas Thomas,2024-08-04,Headphones,4,Male,65+,Oceania,45930
4cc31ccd-b73f-48e1-99c9-163027cf6d63,Lori Murray,2023-10-03,Smartwatch,3,Male,46-55,North America,46817
d2824be3-df15-45f1-ac70-4e49b9218acc,Megan Caldwell,2024-08-17,Headphones,9,Male,26-35,Europe,68454
0e7f5b6d-e9b2-4bec-bb91-5d957d602a0c,Micheal Jones,2024-09-22,Smartphone,1,Male,46-55,Europe,30448
4680f682-d28f-49f4-a9f7-355d5e82e449,Amy Reeves,2024-01-05,Smartwatch,5,Male,18-25,Asia,102850
7f786d3f-43a2-4b8d-8954-71a75b86a434,Kerri Scott,2024-05-06,Smartphone,10,Male,18-25,Asia,87986
052dfd97-7b92-4d04-b3ba-c7ffd67c20fc,Jacob Kelly,2024-04-08,Smartphone,2,Other,65+,Oceania,149515
422dd466-c27f-4ed3-a9a6-9e08807c4673,Marcus Nichols,2025-02-23,Camera,9,Other,18-25,South America,30236
29724486-12bc-439a-a235-fc9877a9e52f,Carla Burton,2024-11-30,Bluetooth Speaker,4,Male,65+,Europe,51432
2f0756c3-f109-47f7-b27b-b3d50d3f0539,Randy Rice,2025-03-20,Headphones,6,Other,36-45,North America,39151
23b273a6-e018-4e66-98a6-bfc5364e6f98,Ricky Scott,2024-08-18,VR Headset,2,Female,36-45,Asia,88051
3368e08f-2472-475f-903d-5e1d7c63342a,Stacey Golden,2023-08-14,Tablet,2,Female,56-65,North America,92184
3c23a39d-83ce-4d67-8988-5d8e54918e88,Angelica Smith,2024-05-20,Camera,4,Male,46-55,Oceania,98926
3e9cd867-57bf-412e-b3c2-d4f10b6ab683,Donna Santiago,2023-11-17,Smartwatch,9,Female,65+,Africa,44990
eef20c72-338a-4791-8192-1a330769f0a8,David Thomas,2025-01-08,Smartwatch,1,Female,36-45,South America,65170
bf6939f5-1fd5-40db-aff3-f13571b51633,April Carter,2025-03-26,Headphones,3,Female,18-25,North America,51139
b0b04920-7131-4037-9ff4-64258514d8cb,Luke Henderson,2023-06-17,Smartphone,7,Male,65+,Europe,134764
3244dc18-e634-486e-99e1-2d703ae8f321,Troy Odonnell,2023-10-17,Gaming Console,5,Male,65+,Africa,83585
98665756-df13-4911-b8dc-b973edf05779,Carol Sullivan,2024-12-29,Laptop,4,Male,26-35,North America,91428
9af7210e-7721-46e1-9d03-73c93c43a9f2,Omar Walls,2023-10-12,Laptop,5,Female,65+,Africa,129088
4d55e622-f69b-4c83-b55c-f45fab6ef64e,Tyler Davis,2024-01-06,Headphones,7,Other,56-65,South America,85316
74b961e9-8060-420b-a024-ca638beb3064,Teresa Evans,2024-05-03,Bluetooth Speaker,3,Male,36-45,South America,141967
74e4cbd3-d950-402d-ada8-8f128b17d65c,Sarah Mathews,2024-06-16,Tablet,7,Female,65+,Asia,32649
350bb619-eead-434c-bcfa-bc0b7e79cc4a,Nichole Lee,2025-03-21,TV,5,Female,65+,Oceania,142456
578ce3cb-7979-46b7-b837-510436c56a35,Anthony Martinez,2023-10-02,Tablet,4,Other,18-25,Africa,119016
ba4ca0b5-466a-4794-ae4e-cf81146ebcd1,Christopher Wolfe,2023-08-27,Camera,10,Female,26-35,Oceania,71470
5072a0ce-fc82-4088-a163-b45ea4a4241a,Lawrence Gallagher,2024-11-18,VR Headset,5,Male,18-25,South America,40385
715a5e70-60d1-409b-9c14-6f8ca4f38d2a,Samuel Vaughn,2023-10-10,Camera,6,Female,56-65,North America,108054
047c9156-8e22-49fb-9811-12f6ffcb0a5d,Madeline Ramos,2024-12-08,Tablet,10,Other,36-45,Oceania,23475
8732bf82-96aa-4f42-bec5-2152279f5882,Dr. Stacey Lang,2025-04-17,Tablet,1,Male,26-35,Europe,97432
356f838a-d378-43c3-be03-431352e8feb8,Angela Ward,2024-09-11,Gaming Console,9,Other,26-35,North America,120277
15310686-8d25-42f3-9172-3ec228be1fb1,Steven Bishop,2024-03-09,Smartwatch,8,Female,36-45,Europe,107985
1a1ce973-c4ec-4cf6-bad8-dd8700ddb04f,Rebekah Simmons,2024-04-11,Smartwatch,3,Other,36-45,South America,23313
1eeb13d0-256a-4b9c-a25c-69e5b646501b,Mary Hill,2023-07-03,Camera,9,Female,46-55,Oceania,96344
94a4bee8-2289-475c-b636-0a980e5eca91,William King,2024-01-29,Smartphone,9,Male,26-35,Oceania,116286
ff173015-918a-4622-bb03-c8bd90388329,Judith Fuentes,2025-04-16,Bluetooth Speaker,1,Male,26-35,North America,149679
d05997aa-0889-4863-bb8b-c10c480cffcc,Nicholas Compton,2023-10-19,Smartphone,5,Male,18-25,Africa,109662
9548d420-1867-47e8-b247-59f6678b5742,Willie Madden,2023-10-29,Smartwatch,6,Other,36-45,Asia,109861
c19a3f6a-df00-400f-9ef8-d9276c3e256c,Kevin Lin,2025-02-19,Camera,9,Female,56-65,Asia,32828
186ff25e-f6ac-486c-b0fe-53d932c4309a,Victoria Tanner,2024-08-16,Camera,4,Male,26-35,Oceania,23718
2ebf540a-18d1-4a01-9f7b-a65eb7a8f5d4,Kathy Becker,2023-05-06,Gaming Console,10,Female,46-55,South America,32863
8daa79f3-d393-4877-aa37-fccfd7eb71ba,Jenna Armstrong,2024-03-03,Smartphone,2,Other,46-55,North America,78910
5d6aced4-89fd-44e8-9dbd-338bae114800,Vincent Woods,2025-03-16,VR Headset,5,Female,46-55,Oceania,124792
2aa17579-f98f-444a-be99-e846e21d5763,Danielle Reynolds,2024-04-12,Headphones,6,Other,65+,North America,63011
1fbe3d1e-3032-4d68-a841-efdb32cfc510,Miss Debbie Rogers,2024-08-30,Smartphone,10,Male,36-45,Africa,72401
f3bf6b7b-24aa-4629-a81f-8ae183df5e8d,Catherine Morgan,2023-12-06,VR Headset,1,Male,36-45,Africa,112047
313a07fa-e461-4a6d-9693-234b856582bf,Dennis Oneill,2023-06-10,Smartwatch,9,Female,36-45,Asia,96695
121d85d8-9aaa-4b7e-a995-8839f7e3c612,Kristina Fisher,2024-08-23,Smartphone,10,Female,26-35,North America,47689
0ba9c09c-60ec-47c8-b2da-ea39ea942805,Christine Harris,2024-04-18,Headphones,4,Male,65+,Africa,80354
069aa501-4e8d-49b8-8228-b198b21c978c,Sarah Andrade,2024-08-23,Tablet,2,Male,26-35,South America,52630
497e43ef-fe9a-4512-9d2c-5bc6aec040e4,Thomas Huffman,2024-10-14,VR Headset,2,Female,46-55,Asia,53727
5d10b378-46d7-4a55-bfe7-b5313b290cb4,Paula Mcintosh,2023-06-28,Smartwatch,3,Other,18-25,Europe,98825
ef16681b-1c73-4722-a6e8-c70ea8c853dc,John Cunningham,2023-12-29,Gaming Console,7,Other,18-25,South America,33173
ef655375-8502-4344-9ac5-986dc939bb63,Jessica Grimes,2024-02-08,Laptop,9,Other,18-25,Europe,118595
eb126f62-3164-4f43-aed1-5a2925aa904e,Andrew Stewart,2024-04-10,TV,1,Other,26-35,Europe,79737
683f9853-7931-4d38-b10f-799cdfb72a5e,Tony Davis,2025-04-04,Bluetooth Speaker,5,Female,46-55,South America,27545
ad3c4f22-756f-437e-a096-1681b2104a8f,Todd Bell,2023-06-07,VR Headset,9,Female,36-45,Asia,81698
75b344fa-640c-4ab5-a092-7725344a07a5,Patricia Bowman,2023-06-20,Smartphone,5,Other,18-25,Europe,139037
a300ba0d-64c1-491e-9768-edbfc6afd5ed,John White,2023-09-20,TV,2,Female,36-45,Europe,90851
56d18b0c-f95a-47a6-94f1-664dbf9f652b,Bradley Davis,2025-02-26,Headphones,9,Female,65+,Oceania,39357
d50fab4f-bd83-419e-a995-f9feadd6a59b,Lisa Bennett,2024-08-25,Bluetooth Speaker,4,Female,65+,South America,134608
a18f7cd2-d1ca-45ef-87d2-735d1577083f,Tammy Garcia,2025-04-11,Camera,4,Male,46-55,Europe,148780
e3913658-07fc-44f5-aaf3-2260c94ad90c,Heidi Irwin,2025-01-17,Smartwatch,4,Male,46-55,Oceania,29512
9e381f0f-d32b-4636-b576-79e358816ee8,Anthony Cook,2023-11-30,Headphones,10,Other,26-35,Oceania,97045
4f5068f5-9a45-4a17-8d05-3c5b4dd09092,Isaac Friedman,2024-02-08,Smartwatch,7,Female,36-45,Africa,73690
239c2960-1965-40e2-ac0c-2e79c9275a62,Lawrence Campbell,2025-03-19,Gaming Console,7,Female,18-25,Asia,149291
3234eeda-f78a-423f-82f3-a1cca6d6f17c,Tammy Perry DVM,2024-11-06,Smartphone,5,Other,46-55,North America,103033
6f15844a-3d46-41ed-bca3-c19e25bec1f9,Alicia Kelley,2023-06-10,Smartphone,1,Male,46-55,Europe,135630
576caef7-a19c-4923-9224-877ab0f0af74,Rebecca Gilbert,2025-02-21,Tablet,6,Male,26-35,Europe,46017
ea2e9643-82cd-4ea4-915d-c846befeb5fc,Bradley Harris,2023-10-23,TV,2,Male,65+,South America,104384
80630cc9-a4f4-4594-87c3-e040e0207a80,John Murphy,2023-08-09,Headphones,7,Male,26-35,Asia,68900
68604287-a7bb-436c-8563-b3feeeee11ea,Christopher Martin,2023-08-11,Gaming Console,3,Female,26-35,Oceania,114313
334249dc-0fc4-4245-836b-ed5b2be4b9bb,Edward Rogers,2023-09-21,Laptop,2,Other,46-55,Africa,80286
229c2d5a-f66a-4189-96d4-c0dee22aeb21,Juan Hudson,2023-12-19,TV,4,Male,65+,Asia,61428
07236e6d-4413-44f0-9b56-5f8fe79e20d3,Sheryl Merritt,2024-08-28,Camera,7,Male,36-45,Asia,120224
49b4f7dd-84a8-4915-b7f2-3a4dcaddddce,Rhonda Hines,2023-09-21,VR Headset,9,Male,46-55,Oceania,123273
a6fcb746-3701-4dbc-8275-d9c0c1533eb6,Kayla Scott,2023-10-22,Headphones,2,Female,26-35,Africa,94223
e689c880-5e6d-484f-aa7e-2351b6a83cda,Robert Carter,2024-10-21,TV,6,Male,36-45,Asia,82887
21f38c96-37ec-4099-8fc7-4aab246f7f57,Christian Vazquez,2024-05-05,Smartphone,1,Male,65+,Africa,102107
0b68fd2b-6819-4b7f-9356-e0f2aed819e4,Kathleen Smith,2023-07-16,Laptop,6,Other,18-25,Asia,35224
1c226ae3-8b61-4a9e-add1-269aaeab238d,Mathew Mills,2024-08-02,Bluetooth Speaker,7,Other,18-25,Africa,147098
43818bdc-1e72-4bdd-a909-9492b274ce3d,Tyler Arnold,2024-03-03,Smartphone,6,Other,26-35,South America,105084
5a1b2774-dc0c-4c05-b1d9-123b3693d1f7,Trevor Rodriguez,2024-09-25,Laptop,10,Female,26-35,Europe,77072
7eaaa2d1-47cb-43cc-b86f-5ddce72b86ad,Thomas Goodman,2025-03-20,VR Headset,9,Female,18-25,North America,76106
ee4c501b-b3d4-400f-8fac-bac083d11b61,Stephen Woodward,2023-12-27,Laptop,1,Male,26-35,Asia,55537
bc7b5051-bdfb-414d-abb5-334e5c96d4a7,Robert Munoz,2024-09-28,Smartphone,9,Other,56-65,Europe,137896
68e912a5-ef54-4b69-ae0e-d141da893900,Heather Jensen,2023-12-24,Gaming Console,7,Other,65+,North America,84097
3094bf9c-f61a-46ac-b267-aab1dca92bcf,Erik Casey,2023-05-16,Gaming Console,5,Other,18-25,North America,31017
97037fef-9412-4036-afc6-2280057cf194,James Schneider,2024-01-19,Smartwatch,8,Male,18-25,Africa,108350
fb4533bb-d0da-4524-98a1-1f279b522740,Michael Stafford,2023-09-07,Headphones,9,Other,65+,Africa,38078
d39a4c07-d953-4c34-aad8-730465af4973,Patrick Martinez,2023-06-17,Tablet,3,Female,26-35,Oceania,140542
88834fe0-769e-4a69-8299-f1ab55de2de1,Kimberly Smith,2023-09-13,Camera,7,Other,56-65,North America,22413
14a52102-985a-47c2-b676-822f7a03f975,David Woods,2024-11-30,Laptop,5,Male,56-65,South America,51856
04c83da0-7513-456b-8aaa-778bef2d9cc0,Christopher Short,2024-09-16,Gaming Console,2,Male,36-45,South America,49216
84b770fc-a135-423e-81be-b06b1b0e01f2,Patricia Haley,2024-04-29,VR Headset,7,Male,56-65,South America,142634
b9cb8fa3-63da-4fb0-b1b9-d9e3d4cd719c,Betty Cooper,2024-12-18,Laptop,3,Other,36-45,Asia,121592
e669ebe2-691d-4133-ac3d-86703a32d23e,Jennifer Murphy,2024-11-13,Smartphone,5,Female,18-25,South America,59510
a1804037-5efa-4efc-b98f-cab9224d7f9c,Dawn Kelly,2025-01-24,Headphones,10,Other,65+,North America,126589
c7dbcebe-dc50-4a74-b7ea-9f83436eb94e,Barbara Griffin,2024-10-01,Headphones,7,Male,46-55,Asia,90538
3938b6bd-adc0-428b-8fc8-bb48c4620e8b,Nicole Wilson,2024-06-17,Camera,1,Other,36-45,Africa,50061
116ac4bf-6ae4-47df-8cac-4ea87d00b967,Nicole Hodge,2024-02-24,Smartphone,4,Male,26-35,Oceania,87778
3bad0935-5d6c-42ed-a8dc-926916c3e7b8,Travis Dean,2023-11-19,VR Headset,7,Male,65+,Africa,33065
e50eb6b6-28d2-42b3-b854-57ceb969072d,Christie Waters,2024-07-20,Laptop,9,Other,18-25,North America,66552
153e4554-ae3c-44c9-8f2a-4e8fdbfe5815,Amanda Campbell,2024-07-14,Headphones,8,Female,65+,Asia,92004
cdbabee6-a562-4185-a74d-5f1c0c7fa87c,Thomas Hunt,2024-10-23,Headphones,6,Female,46-55,Oceania,49334
c11cb690-027f-4c73-93f1-fc2caac745c6,Kelli Williams,2024-10-06,Gaming Console,6,Male,46-55,Asia,135896
d894f71d-aaf1-4723-bfb9-0ea588ac43d4,Joseph George,2023-07-16,Headphones,4,Male,46-55,South America,31282
3b97d2a5-cf6c-4f25-909d-d6a6c1c736ff,Deborah Baker,2024-06-18,Smartphone,1,Other,36-45,Oceania,27964
0a2ca83f-94a4-4787-ae7c-7de7906a3c6a,Megan Short,2025-02-26,Bluetooth Speaker,1,Other,18-25,Asia,52921
a0e308f6-2016-487d-95b4-8c80e3b2b541,Matthew Graham,2023-11-27,Bluetooth Speaker,10,Other,56-65,Africa,134760
57343f43-6f99-4111-8ade-0a9eeab42fdb,Brenda Wong,2023-08-29,VR Headset,4,Male,56-65,Africa,141285
727fb692-3975-483d-93de-a14bf4167d79,Hailey Allen,2023-11-20,Smartwatch,5,Male,56-65,Asia,72785
69878533-bffc-45a1-b4b7-086bf4852d8f,Eduardo Edwards,2023-05-12,Smartwatch,1,Other,36-45,Asia,88896
c87e83f7-63f3-4cde-b2bc-1c2c9ac69a4e,Martha Hoffman,2024-09-30,Headphones,9,Male,18-25,Oceania,107604
f25bc69b-a2c9-422c-9c31-d45bcb6a07fd,Dana Harris,2024-02-24,Smartwatch,3,Other,56-65,Asia,129575
422431f4-21e6-4309-8359-d194bad6b779,Lucas Jefferson,2023-06-30,Gaming Console,10,Male,65+,Europe,109732
6c328774-7f9f-43e4-9d5b-4e66a18c3ac0,Matthew Mason,2025-02-05,Smartwatch,7,Male,26-35,Asia,43782
a046a5dd-23c8-4677-9987-6089faa21edf,Gary Gonzales,2023-11-04,Tablet,4,Other,46-55,Asia,125942
a0a9b076-5b1c-430f-9b66-2eba1913124c,Stephen Carroll,2024-09-10,Smartphone,7,Female,36-45,Asia,121415
efc4cd88-5c2e-4db5-a0f8-631b794e9139,Brandy Davis,2023-12-13,VR Headset,3,Male,26-35,Africa,97218
27dd0e46-921f-403f-b9b3-3bf7238be8bc,Caitlin Woods,2023-11-29,Smartwatch,2,Female,18-25,Africa,20947
850ea665-64ff-498e-8acc-7909d46c9b33,Joseph May,2024-05-07,Gaming Console,4,Male,65+,Europe,39374
fee5ef29-9790-4c4f-adb5-e526e92d2678,Darryl Sanchez,2024-06-03,Headphones,8,Other,46-55,Europe,20308
e02f5310-8312-4ce9-8a59-a3405de016d0,Mary Davis,2025-04-20,VR Headset,1,Other,36-45,Africa,83658
27ea1445-56f9-4882-acd3-63b8418bf4a2,Jennifer Washington,2024-08-17,Gaming Console,6,Male,56-65,Oceania,91588
f6d0b517-f46b-4dbc-a259-687caedf44fe,Samuel Johnson,2024-10-03,TV,4,Other,46-55,North America,146711
fa94f023-981d-4e55-a22f-39abcc2baa0e,Brittany Ware,2023-06-13,Smartwatch,7,Female,46-55,Oceania,36663
08c3ec57-bef5-4b45-9a62-9210512f79de,Edward Roberts,2024-03-12,VR Headset,10,Female,65+,Oceania,43270
18c197a5-c74b-4dd0-97e5-53654fe60c77,Timothy Clarke,2023-09-04,Laptop,10,Other,26-35,Oceania,24759
84be4f58-747f-4aa6-b0c0-2907a90c781e,David Parrish,2024-04-16,Smartwatch,9,Male,36-45,Oceania,65565
425bc28d-cbf1-4592-b877-46d78699e803,Daniel Delacruz,2024-03-23,Tablet,5,Male,36-45,Asia,37617
5ad475be-e873-4137-b5b6-dd67034b1a2c,Joseph Holland,2023-10-04,Headphones,10,Other,18-25,South America,44910
a8551c11-f16b-4cd6-83cc-51b2d6eec45f,Melinda Andrews,2025-03-20,TV,7,Female,36-45,North America,80346
e32c9b0d-4e45-4296-bbaa-03b673fe4807,Blake Washington,2023-05-29,Laptop,4,Other,36-45,Asia,135515
e78e8286-116d-4f23-a909-542c01210f38,Dr. Regina Brown,2023-11-05,Laptop,2,Other,65+,North America,36477
959e3efb-46d5-4f4a-881d-aa62ffbcba38,Kimberly Richardson,2023-12-26,Smartphone,2,Male,26-35,Asia,45573
b17fbb5f-995e-4f28-842e-3b2a2b91ec9e,Frank Hull,2023-06-11,Tablet,1,Other,26-35,Africa,120267
8686c2ff-131b-470b-b348-5a07ffc61520,Janice Watts,2023-07-08,Bluetooth Speaker,2,Female,18-25,Africa,65775
b8082751-75f1-403e-a141-7c43b3c0f6de,Mary Hughes,2023-09-29,Headphones,7,Other,46-55,Europe,114095
bb53778c-67c1-4f4c-b8ca-33f82b614c09,Dr. Daniel Baker,2024-09-03,Tablet,7,Female,36-45,Asia,60581
a2e07b3d-808e-4adf-8b28-a7dc85a07e82,Christine Andrade,2024-02-13,Smartphone,10,Other,46-55,South America,119097
477f68fb-4ccb-470d-8aad-723f33e0bc40,Tammy Norton,2023-06-19,VR Headset,1,Other,46-55,Europe,124545
4223edce-4341-44cb-9dae-48af9a9257c9,Sarah Hunter,2025-04-18,Camera,3,Male,36-45,North America,88488
6bb8b2f7-d0ae-4bed-a51e-911c755aceee,John Kelly,2023-10-06,Headphones,4,Other,26-35,Asia,38088
3c7b41a5-3397-42d9-a2b1-7a87c11cfb9d,Andrew Howard,2025-03-26,Tablet,1,Other,36-45,Europe,55519
2910dccb-0220-4441-8e88-757f6ab3eba5,Calvin Swanson,2024-05-24,Camera,9,Female,46-55,Africa,73150
b34a90a2-5614-41c3-848f-ef57890df586,Mr. Matthew Boyd,2024-08-25,TV,9,Other,46-55,South America,71869
a47f1ec7-c10c-428b-9f3e-9496204fcb3e,Jonathan Nelson,2025-03-11,VR Headset,5,Other,56-65,North America,143898
1639b52e-a0ba-44cc-b947-0a7d471c13db,George Simon,2024-10-10,Camera,8,Male,46-55,Europe,74816
4917cafa-77ba-4e2f-a30a-3889162b57c0,Christine Berry,2024-03-07,Laptop,10,Male,56-65,Oceania,120455
d10e7220-19af-4e8d-8f42-cc9de2c10d1f,Justin Reed,2024-10-01,Gaming Console,8,Other,56-65,Asia,80009
3ed280be-f08f-4f7d-aa09-e066e04b2006,Franklin Peters III,2024-12-10,Smartwatch,6,Other,65+,South America,65883
05fdfc54-2a74-4d7f-ad30-ea7a3b14e096,Debra Gardner,2024-07-13,Gaming Console,3,Male,18-25,Oceania,90402
b2775733-b52c-4427-9076-7c2e616a5249,Pamela Cruz,2025-05-01,Laptop,2,Female,46-55,Europe,129864
54c18057-c246-47ef-a49d-084bbb41f451,Johnny Wade,2024-10-16,TV,5,Female,65+,Oceania,144784
05301746-4199-4e97-87ad-a98c999ac9a8,Jennifer Castillo,2023-06-22,Smartphone,1,Other,46-55,South America,77807
91cae9b3-2414-4d93-abda-d5371cb19461,Mrs. Jean Turner,2024-08-05,Tablet,4,Female,46-55,South America,120684
957ac837-7031-4962-ba32-eb05f20ccf32,Eric Morgan,2024-10-18,TV,4,Female,36-45,South America,41098
2efeaa9f-9671-4b79-ad85-99886c72bdbc,Matthew Harrison,2024-06-22,Gaming Console,5,Female,65+,Europe,106823
